-1.198066538632917233e+00,1.196052185571083726e+00,1.123258855113426513e+01
2.520646870530112160e-01,-1.328155267375519255e+00,1.048983907295790097e+01
-1.439957482719789628e+00,-1.473225462557496979e+00,1.045590986897206420e+01
-1.248152389873320889e+00,-8.581737667341711173e-01,8.470311316686618852e+00
1.971889960252488638e-01,-8.660204139462223116e-01,9.754281799057459068e+00
-1.335950850898150577e+00,-1.075189711051329766e+00,8.730741076256888888e+00
1.456872695938586926e-01,-4.984036435745904381e-01,1.034105463472293174e+01
-1.492918166739016783e+00,-8.232005206369684691e-01,1.030012894649360788e+01
9.034378749033402656e-01,1.305241642045615436e+00,9.285929394059142084e+00
1.991147820407201952e-01,-1.490720386223665983e+00,9.220751939191995206e+00
3.484948216191028347e-01,6.003432121162166624e-01,1.092958276717923383e+01
-5.650517504020620141e-01,-3.296069734372732984e-01,9.522340898739054538e+00
-5.184216004166148917e-01,-9.870467072864650415e-01,1.042621168110461838e+01
-9.907230742099568666e-01,-1.766790132559901139e-01,8.437910880937087299e+00
1.292316889591270002e+00,8.531622190380216963e-01,8.433920152226050959e+00
1.458053119697681588e+00,-1.388084580242470611e+00,1.035851850924928286e+01
-7.612080295233489835e-01,1.314638782924301807e+00,9.684452993828250200e+00
-1.373438973756217596e+00,1.191342672559314142e+00,1.015867006264066674e+01
-5.680955302736080403e-01,1.660708084692363862e-02,8.982118702173186975e+00
-2.968437015591849359e-01,-3.927055538527723932e-02,8.304019022953699647e+00
-3.871467186635810798e-01,5.284491862162221665e-01,8.880348547430282125e+00
-3.408441068341097058e-01,-4.770588355685891901e-01,1.034731173308996688e+01
-1.380417736559200304e+00,5.208096333849443482e-02,1.073237282268380888e+01
-1.229435553698251749e+00,5.228014888112531011e-01,9.621320086116680770e+00
3.117855116294676598e-01,-1.339302583193276996e+00,8.882227412526873422e+00
3.904842771970122861e-01,1.697813019333229700e-01,9.871355769178812523e+00
3.071138235409343054e-02,1.187110160579388562e+00,8.686531735928824105e+00
1.083948883444530331e+00,9.237583988841140403e-01,8.861588368818669181e+00
1.451863935172936326e+00,1.441094237318904625e+00,1.057408946961160012e+01
-5.346128742108964271e-01,8.351456451976950746e-01,8.494966736488038350e+00
1.067440122914053990e+00,-1.130281493521733793e+00,1.107964745252136751e+01
1.354750263462173976e+00,1.140213110693651277e+00,8.520460604366363100e+00
8.896343862802083002e-01,6.414833231352874421e-01,1.117879457999778126e+01
1.223482213108124217e+00,3.358165110589590441e-01,9.709064615480947680e+00
7.563386002885987835e-01,1.112935441880591902e+00,1.102973554554871427e+01
-6.815067806303564124e-01,-1.192721485941705239e+00,1.033834503239397051e+01
4.367053669620826195e-01,5.070880311763268367e-01,9.299859219948013234e+00
-2.480394141357178395e-01,1.205457834161400399e+00,9.672535076915284691e+00
-1.063996261420799838e+00,1.389189435243005644e+00,1.056070510587820621e+01
-1.339157778104018703e+00,4.353745430564184282e-01,9.379650368999167043e+00
-5.656533791934157396e-01,-7.879788857189582441e-01,9.280922299782153218e+00
-1.260583101085893887e+00,-1.387875837439125570e+00,1.063636426385631850e+01
-3.781844242904355280e-01,-3.209477729107912403e-02,8.652833545026810569e+00
1.140436358732731303e+00,-5.891951324567472614e-01,1.024103935187276981e+01
-3.614414517150699169e-02,-8.834971511913096709e-01,8.897843775174722580e+00
-8.720687033495666540e-01,-9.042701776190992247e-01,9.506212246382803599e+00
-1.187504662276436473e+00,4.997509896099483484e-03,9.997092421999962397e+00
1.081726725293386870e+00,1.126131120660295082e+00,9.807951241001223508e+00
4.562681084983033486e-04,5.841801906026637958e-01,1.065705727149162030e+01
-1.289188504479780173e+00,-8.355153471771536999e-02,9.942695292314358113e+00
3.956272216907623651e-01,-1.146489161333819728e+00,1.099651843290157949e+01
4.815880420129516892e-01,3.396062165524373899e-01,1.121671346481018716e+01
3.906088455733114362e-01,1.256615059682482549e+00,9.229136438950561683e+00
-5.915097101752406772e-01,-1.008075972947238830e+00,9.536589117704952656e+00
1.198782125507471541e+00,8.507797130752021708e-01,1.099503334701314117e+01
1.255635678569918312e+00,-1.304024504619148761e+00,8.569773576194281262e+00
1.330666829000511253e+00,-5.248216779015743017e-01,8.340676084562090864e+00
-8.095721184686927030e-01,1.465851161820599380e+00,1.022599196386317466e+01
1.006025625672600121e+00,1.250619835060053919e-01,8.495477613475202361e+00
-1.410077687606627883e-01,1.358793920806598443e+00,8.786309758042133211e+00
-7.310476758227034688e-01,-5.516361656969334115e-01,8.886356511067996067e+00
-1.330991620985642054e+00,-6.430151404692927564e-01,1.052796993720933827e+01
-1.238988964058991726e+00,-6.168326731220562520e-01,1.065100430062082637e+01
-7.212140631127008650e-01,1.135403972289140917e+00,8.373627343541979684e+00
1.373052390332280215e+00,-1.482637891277243103e-01,1.074349855197431580e+01
-1.314551724180912373e-01,-8.608980981234195529e-01,8.667481302867482640e+00
7.197511383539425545e-01,2.209765971436876697e-01,9.461001421867559102e+00
1.073023323066556678e+00,2.839127777163694688e-01,8.566028938122659753e+00
-1.307917713261878223e+00,2.712220816407238111e-01,8.496925994608369948e+00
2.156556531247082464e-01,9.706222053429049978e-01,1.054079871627105369e+01
-9.552100035689076174e-01,-7.538098744139390961e-01,8.905758601034083455e+00
8.835283017378841031e-01,-1.153362995975431460e+00,1.106676080020884356e+01
-1.287761369429710756e+00,-3.462894126752902313e-01,1.029345260322282130e+01
-1.079412350193429404e+00,-1.456750933455689179e+00,1.002080649775773225e+01
-1.376383143614958504e+00,-3.630889832987886923e-01,1.058601950488002608e+01
8.467376887934725538e-01,6.783929363789100719e-01,9.900181407996331728e+00
-3.317431328855229289e-01,1.030078834560140599e+00,1.071915675210783014e+01
6.993467771889436690e-01,3.449646291051644553e-02,9.815307522224919978e+00
1.320069140828961096e-02,5.871553085271665751e-01,1.062509448685728231e+01
-1.114543306383341204e+00,4.093914675344345611e-01,1.118186979050069141e+01
-1.371682620955734677e+00,3.485708087154528734e-01,8.828390746620469187e+00
-2.965512831103849223e-01,-7.906412498855268645e-01,9.035791086355391855e+00
-9.206833215529723891e-01,6.761472156785073295e-01,1.099593308396238811e+01
-1.345107064684737175e+00,-3.686052671875739151e-02,9.844072656535770349e+00
5.066120544996963737e-01,-3.117036088183100517e-01,8.914078583695685509e+00
9.827926619686606635e-01,-3.335650947530690580e-01,1.095234080827378875e+01
-6.720133138743022982e-02,7.913919811965923756e-01,9.735228046397809365e+00
-1.182944339796175193e+00,-4.171847501603642705e-01,1.055613077317765303e+01
6.752158841587574400e-01,3.274343907949899268e-01,1.016532593131352868e+01
1.412632956181973931e+00,-3.339101733324225663e-01,1.041749212080997467e+01
1.120416970852976313e+00,4.597106762840847960e-01,1.074178739308394981e+01
7.517563401792202171e-01,-7.407740062723650043e-01,1.023500432716496356e+01
1.086964044121595308e+00,-8.266066806235738973e-02,1.107361787290060917e+01
6.744247694437572882e-01,8.028046242762481022e-01,1.018253450993386977e+01
-1.103043094443416194e+00,-1.247481065127332700e+00,9.908455918185296696e+00
4.003557270913655763e-01,-7.323650784772783862e-01,1.003930083060721579e+01
7.694760936925426620e-02,5.909685781189955023e-01,1.085797427597882603e+01
-1.484458331141473408e+00,-3.871424243748045058e-02,8.455181924579850516e+00
1.378278046768706133e+00,1.493762700891172024e+00,8.341173521598173934e+00
5.199162873316591771e-01,1.366422334555875029e+00,1.087312429115894830e+01
-2.115456077418491621e-01,3.905937968494921364e-03,1.031879115209599185e+01
1.177971618305223345e+00,9.593028210399161537e-01,8.604205146950564043e+00
-1.339859763874007736e+00,-6.292606835780315544e-01,1.035897564316774577e+01
7.392280722073429899e-02,4.668860068457338919e-01,9.049759636558887266e+00
-1.399403159555855369e+00,-1.098759045732231154e+00,9.277326117552616935e+00
7.402575376600508683e-01,4.086248876189069179e-02,8.696010553829912837e+00
7.951001209888728383e-01,5.358265348096260539e-01,9.085146478849853935e+00
-2.671526981649390287e-01,8.955688364573557436e-01,8.997258084870447092e+00
8.659802796071325304e-02,1.234574146363551339e+00,1.047583216348713009e+01
-9.118015169244428897e-01,-3.790746897001464610e-01,9.142836328190501405e+00
-9.879399468507037430e-01,6.345633810974820044e-01,8.405926262489471057e+00
2.155718083182516231e-01,-4.143496215595332544e-02,9.929912065797003251e+00
1.212274523894755873e+00,-1.431067995376625213e+00,9.394199734498849708e+00
-5.020049383153459832e-01,-6.851491420005286770e-01,9.270851628812046386e+00
-1.414261901608412142e+00,-2.802121967641897360e-01,8.392468755075672249e+00
-1.471834234388788909e+00,-1.359689705311284413e-01,1.012538192139181348e+01
1.213439515020402482e-01,1.205726781743500453e+00,9.304846891691628485e+00
-8.101831321429039390e-01,-5.713315538502936608e-01,9.519400131216015026e+00
-4.641890194379141299e-01,-7.935446623587145698e-01,8.865940081242159820e+00
1.437815856870204634e+00,-1.045600943738284272e+00,1.118434606390365538e+01
-1.286267451698367204e+00,1.197402110157456345e+00,1.121351383058815188e+01
-5.428223050804126260e-02,7.375748322593236317e-01,8.411888313794792182e+00
-5.040940110788334483e-01,3.168326740447762191e-01,8.332772966427356209e+00
-2.949519024632718533e-01,-1.318753041424475914e+00,8.663466419025359855e+00
-1.047516840569181706e+00,6.046202624038077289e-01,1.095788463789441458e+01
-1.631508674119839242e-01,-9.919001216410292532e-01,9.777290226322460143e+00
1.344662004016969892e+00,2.778458723744710035e-01,9.790668022393775871e+00
6.833238959649632349e-01,2.955161869278377651e-01,8.933883604257147226e+00
-1.103103847718199138e+00,-1.181117509089580242e+00,8.745778788194026987e+00
1.376309659436261157e+00,-4.919621498217177091e-01,9.562086925271771065e+00
1.596423063207930149e-01,8.929151471588072653e-01,8.877071591777507820e+00
-5.376402305403098492e-01,2.203790523785831290e-01,8.481224945124893111e+00
1.357880535624468088e+00,1.001588299835924900e+00,9.438023985406418959e+00
1.150323311883637345e+00,7.756434873722621859e-01,9.670476613265780230e+00
-4.590305389772670885e-01,8.362234183135335286e-01,8.858215208980814381e+00
1.476612668908652282e-01,6.261943533863285616e-01,8.305051215884390103e+00
-3.209830429237061633e-01,-7.708900078458229554e-01,8.690532324494286698e+00
3.769875644225582079e-01,-2.039998234808746425e-01,9.484684585282391112e+00
-1.226394482049646406e+00,-6.475855245570896201e-01,8.551598253476235811e+00
4.743552401000394880e-02,-1.056362494945984665e+00,8.460046667129082820e+00
-4.453339590796892011e-01,3.176373858380827642e-01,8.499119485503728200e+00
2.639329904366460866e-02,1.449594149031258272e+00,1.105113821703834986e+01
-1.091605522153950236e+00,-4.076351043703856369e-01,8.667658418365640216e+00
-4.312813910094717151e-01,-7.387135738339714042e-01,8.458817140846710103e+00
-1.215021171061502647e+00,6.173709185784970188e-01,9.537292224904104998e+00
-1.210767633799798570e-01,8.688626801080552298e-01,1.047198731599473476e+01
-1.443338350568441841e+00,-1.057337212944664540e+00,8.613126522507977612e+00
-1.479747396320822306e+00,1.073277959305968920e+00,1.035528918644717322e+01
-2.090398547769476423e-01,1.477385352082918768e+00,1.015214933736503689e+01
1.004327465393497487e+00,4.466364906651700828e-01,8.920258809966059133e+00
-1.482617149766050968e+00,1.294389163295184719e+00,1.082998688018495770e+01
1.361914917145559123e+00,1.376609641498554915e+00,9.781313433996650986e+00
-1.101862842009600385e+00,1.314402625438416905e+00,1.003114450369031374e+01
1.041481095741396690e-01,1.372913011086192014e+00,9.679510277057129741e+00
-5.594381808212596230e-01,-1.449031407507265001e+00,8.397676945132715787e+00
4.295137042223711177e-01,-4.201868047245247428e-01,1.118493143597948247e+01
1.425873293082671189e+00,7.066124217986713418e-02,1.011380946485269661e+01
-7.635170318162858294e-01,-9.853259042180386729e-01,9.117483586338424928e+00
-2.711173983940637910e-01,7.461883469205039532e-01,1.072839102530828370e+01
1.133141150591649993e+00,-1.121756576709334041e-01,1.018235941602579331e+01
9.486630516077099173e-01,9.644375438640171438e-01,1.085511583740640162e+01
-1.084393109853790005e+00,1.203585911650776108e+00,9.231284092468166946e+00
-1.216257318436334556e+00,-8.761008566211494486e-01,9.459145560209547554e+00
-8.861542004460073452e-01,-7.391393354012361083e-01,8.412852196599253318e+00
-8.384883374448286464e-01,2.496062105281060539e-01,9.183212731047946775e+00
-8.069368956962152950e-01,-3.834107977977383452e-01,9.440900249970066938e+00
2.253075348463058347e-01,-6.560781294607690439e-01,1.006981555215671875e+01
-2.926318346492728928e-01,5.745380972398805852e-01,1.066414356067460290e+01
1.233196152548923674e+00,6.138928173694071511e-01,1.008203974196522168e+01
1.017132283479589727e+00,9.177209845274889588e-01,1.012772232788417170e+01
-2.860755089805806506e-01,-1.215083011848728356e+00,8.862692461984424952e+00
-9.163081075440527856e-01,4.179640113472387064e-01,8.796195265766627358e+00
-1.059649470061203136e+00,1.731354399209052985e-01,8.565632848294409740e+00
8.853904481590602060e-01,9.002696765242013122e-01,1.028866853795126524e+01
2.629785070306018824e-01,1.384208150671897286e+00,8.492475317107755828e+00
8.424860875447670594e-02,-8.995613504712280939e-01,9.375624979157418437e+00
1.295619259253055766e+00,1.498723724473527419e+00,1.014947136214183843e+01
1.477598051146616243e+00,3.092427120652474493e-01,9.261167333967964765e+00
-4.737663247885883777e-01,-6.581746188101122996e-01,8.440102416111773920e+00
-4.167758796553944212e-01,1.373214989846845313e+00,1.103997538235444864e+01
4.947303816607906413e-01,-1.231599757423166297e+00,8.511834392407719108e+00
1.226021240663309975e+00,1.027500891794530524e-01,9.204133988225843055e+00
4.493823141448067826e-01,-1.458661787633221962e-01,1.037732046144187237e+01
-8.549903803391761814e-01,6.254070590721565459e-01,8.606682246188231744e+00
-4.034441699263644487e-01,4.208145374140135342e-01,8.823123681045839106e+00
-1.458799958770103045e+00,-1.185810626330921380e+00,9.267746846876541156e+00
2.196329766318316778e-01,1.359667116232555983e+00,8.985881835555060704e+00
1.078779695166813823e+00,2.365292176332380869e-01,8.462041215749898981e+00
1.376673965632455143e+00,-1.491136073977393561e+00,9.202229782012798509e+00
-1.145198836886350158e+00,9.335593785037925585e-01,1.100473784474024974e+01
6.352118269699396080e-01,-1.195754735002659164e+00,9.054756446104400780e+00
1.344691099541688750e+00,1.427367986481668183e+00,8.419900955079635096e+00
2.641961606571490151e-01,1.289887396348529780e+00,1.082990976596280319e+01
3.722943300361525321e-01,7.463599814029064916e-02,9.013563341691957831e+00
5.072154103744193065e-01,-1.264701011656643281e+00,1.028587519826299079e+01
2.162747506046089896e-01,-7.855605308355966265e-01,1.115441095405267902e+01
-5.613514757607653838e-01,1.152340146273578281e+00,8.523397514609868608e+00
-1.059307831140574585e+00,6.682154861538451840e-01,1.086275400500956501e+01
1.072049721448495418e+00,-8.647596513254928174e-01,1.031496094689923737e+01
-1.073863437944990729e+00,6.375929664021393606e-01,9.672390914899287040e+00
5.911561406372953797e-01,-9.110548807750243894e-01,8.450030856807808632e+00
7.859625311034204032e-01,-1.469649470624175835e+00,8.889556142982341314e+00
1.436215189782947821e-01,1.376749306690989272e+00,9.640530696677988232e+00
3.375151314061537455e-01,-2.593781500917247129e-01,8.985780294810576052e+00
4.581041945261938864e-01,-4.588680125974493595e-01,9.970652425158943899e+00
-5.364793682320301293e-01,-1.332986073702799867e+00,8.428319950537447980e+00
4.089744009209201892e-01,9.821634899146958197e-01,1.086890416187174679e+01
6.878209767462366564e-01,9.993655864098149877e-01,8.677773030346925154e+00
3.332483690629755024e-01,1.158972524149930905e+00,8.810962319057125569e+00
-1.145610893788971740e+00,5.729753565625057554e-01,8.666086268486537847e+00
1.705283210648964598e-01,1.367528289640045358e+00,9.125002661693393691e+00
1.476729415470786844e+00,6.161548640169893787e-01,9.191899123744471822e+00
-3.360733815256811141e-01,-1.262236494667995146e+00,9.988650991116783118e+00
-9.016985171052892545e-01,1.390057996892644532e+00,1.115367680755026036e+01
-1.310241194622601579e+00,-1.884147262715929472e-01,1.040065619051810941e+01
-8.187806374254720243e-01,-1.377450671151958517e-01,9.428128187716628972e+00
-4.714948681453723367e-01,-2.436983528406910793e-02,1.052746669148745440e+01
-1.323067830230160613e+00,8.868941561062344547e-01,9.352963332722623591e+00
2.216601990622897311e-01,-4.861875060023108652e-01,9.592319236211718447e+00
1.204058726039488825e+00,-9.217336683561021538e-01,9.003303188717929118e+00
-1.205066426212491715e+00,5.286820882697762514e-01,9.886058153757510070e+00
1.475373050609395165e+00,-1.314479152015285868e+00,8.810420935656361863e+00
-7.826658752850675915e-01,-2.505854179563962170e-01,1.076656367666502057e+01
-3.814607110988244010e-01,-1.138052975949208623e+00,1.067938054831178185e+01
7.109859293238658395e-01,-1.061703904638465534e+00,1.107415883704606863e+01
1.481164601080116938e+00,-6.452491262721991028e-01,1.087923767274830666e+01
3.152926294422297993e-01,1.175405772106111968e+00,8.583920253218176200e+00
1.428996228343701880e+00,1.310080868006608501e+00,8.579154856240975846e+00
-1.280221811211814664e+00,-9.719695294885405401e-01,1.029251286945404154e+01
-4.493953616487920133e-01,1.683424652413541001e-01,9.076128811950166408e+00
6.090807681721597255e-01,-9.667619525373453149e-01,8.791249103486137528e+00
1.355409794381976951e+00,8.338801863676912340e-01,9.504801427031466687e+00
-1.241927843117226260e+00,8.740611442162480316e-01,8.988315528843322966e+00
-6.741455567755936240e-01,-1.634690447997906304e-01,8.883842247302121464e+00
-4.993884028992519042e-01,6.632215489841359890e-01,1.119490243859725531e+01
1.260094889946123509e+00,-8.180721560323702679e-01,9.181023278687089118e+00
-1.420512967868223342e+00,-6.080666814278999910e-01,1.019671676926496140e+01
-1.194928067908800795e+00,1.290251880374945426e+00,9.461754053752891025e+00
-1.285474659498301975e+00,-7.382970717100684199e-01,8.655029902586793611e+00
2.416536140425020740e-01,8.618595176544903147e-01,1.069447377514791597e+01
-1.098562716014549689e+00,-1.043290209725141526e+00,9.447222345013004841e+00
-1.496984751922191492e+00,-1.849896064076441693e-01,8.385890899618104299e+00
-8.764270489119376784e-01,-1.363811910335234412e+00,1.115445658014192709e+01
1.452078614483768071e+00,-2.424195465390299731e-03,8.550910014874741449e+00
-1.213130863405438298e-01,1.080050393508199758e+00,8.682793129776111840e+00
-1.441219933018881072e+00,4.277514606822889753e-01,1.089139557981219042e+01
-1.254142444044460181e+00,1.487494028416902481e+00,9.433358562584000850e+00
1.023681304400071213e+00,7.720328160169462883e-01,1.060385297061568899e+01
-1.158208974009455883e+00,-1.293369944592101639e+00,1.044633609447880396e+01
1.476666271692290699e-01,-6.277918431406934729e-01,9.128769341374102453e+00
-2.969329758881593673e-01,5.266623593387502744e-01,9.667682153549570501e+00
8.847436873611993491e-01,-1.155554825879483438e-01,1.092243510734888545e+01
-4.933455079194177806e-01,5.852573051369809320e-01,8.559847243361735636e+00
4.970580214533684149e-01,-1.162534438673828552e+00,1.110363537292032987e+01
-2.227106782103520644e-01,-1.355560361043763873e+00,9.911870334206042799e+00
-1.126127771316342230e+00,2.592285900754085493e-01,1.074019991250177419e+01
1.894963131807279044e-01,7.206699091098958121e-01,9.108017000284981179e+00
4.123781645030413223e-01,-1.097780512408321307e+00,1.099571544570459025e+01
-7.787746391276250124e-01,2.233461570332231361e-01,1.026645012222092923e+01
-3.827050504939022435e-01,-6.524685813280852731e-01,1.054925044302853721e+01
-1.468675540685825398e+00,3.826378160210976986e-01,1.081572674278496926e+01
-1.357068263525240237e+00,5.223775577520699542e-01,1.115339814928035622e+01
-6.502002365207992796e-01,-6.746742639173596290e-01,9.603143009731120117e+00
1.489612730591960421e+00,-2.095639730321239291e-01,9.956359594076008790e+00
4.861914635774478022e-01,3.724494720787079327e-01,1.003215541595563742e+01
1.414300705509061284e+00,1.144515949558105650e+00,1.091683950135889347e+01
-6.984021271179204904e-01,-1.096719708327948739e+00,1.015231992141510453e+01
-7.157969753362326548e-01,-8.395546562302305116e-01,8.340328100485189466e+00
1.210080398067759688e+00,-1.527561616158794600e-01,8.725090326117909356e+00
7.238559549396685888e-01,8.276270617061896040e-01,1.070481562517266738e+01
-1.368745670333645137e+00,-1.395485333531373051e+00,9.653524742502588296e+00
-1.429692068804815364e+00,1.431806034096081426e+00,1.114191819948957018e+01
-8.999365024601102547e-02,-1.138815997112209821e+00,1.003136752100832219e+01
3.243638364455803114e-02,7.868866423198515037e-01,1.053432838072522237e+01
-1.373996542342725835e+00,-2.792915774504693971e-01,8.598252674750703761e+00
2.107771995668983323e-01,4.907272417007064735e-01,1.010559706578317218e+01
8.328764190025852443e-01,3.607987603390614417e-01,1.113058828882647333e+01
8.382815796923894780e-01,-1.082498902327131418e+00,9.760791206015857924e+00
1.346388698016096175e+00,-6.875869046474964996e-01,8.546170065496172086e+00
-5.349762808050665397e-01,9.925405551386830005e-01,1.097991297969641167e+01
-8.764699736238779071e-01,8.176159573221513099e-01,9.481796854774092509e+00
9.595299454740922052e-01,-9.559220181415443163e-01,8.829500780687851602e+00
-1.184738769572222683e+00,-1.157698191556726375e+00,9.764102140645725569e+00
-1.033282012992386534e+00,5.305891931429860264e-01,9.594306059146028076e+00
1.572660246104096160e-01,1.436466383170421857e+00,9.143945733086429328e+00
8.592067652409651757e-01,-1.073921627091944941e-02,1.042413061971292265e+01
-7.976380906386320024e-01,-1.084921884051063046e+00,9.894770116152052708e+00
1.222427368808364001e+00,4.332225374911715665e-01,9.518834144185372992e+00
-4.146736353217495008e-01,1.133098537321471699e+00,9.013830295192203579e+00
-1.447575269827691136e+00,-3.761687818873906686e-01,8.701483968857584017e+00
-1.246851811491505035e+00,1.232304653582659615e+00,1.079169328467167688e+01
-1.322029056966148142e+00,-1.230166708677066678e+00,8.767658441331761310e+00
-6.209666826305741960e-01,2.494570167630349999e-01,1.070808964221322590e+01
-4.921160518229972247e-01,-1.475494854498232478e+00,9.238943602284843237e+00
-1.721297060589550565e-01,1.491077975036815495e+00,1.015904031252769535e+01
5.186016319204909131e-01,-9.741801010011226225e-01,1.075854278796307639e+01
2.650777270019128995e-01,9.410615780047599799e-01,8.830690337413624746e+00
8.143456345772044358e-01,-1.144152990241430690e+00,9.516632781862695012e+00
-6.702946314610790379e-01,6.281878857154987728e-02,8.927612626560403442e+00
2.842532049100656710e-01,-9.319465982139251148e-01,1.067581764434375025e+01
-1.448303946314707158e+00,-1.185556552774809758e+00,1.048131736225568389e+01
-7.368139366219049746e-01,1.403025741091719070e+00,8.495840215770655846e+00
7.043557556187387547e-01,3.080042644458842460e-01,8.400487636273075154e+00
-1.181878986083132466e+00,8.391148741621585749e-01,9.742216157317361791e+00
5.885614099551603751e-01,1.202096709047192125e+00,1.096378442772408768e+01
-6.427057843059880149e-02,-5.523039370132831749e-01,8.591826787379369890e+00
-1.003277640176512664e+00,-3.528782461674990767e-01,8.558359988399063312e+00
1.179165001483450936e-02,1.362468031545917668e+00,9.714994051961619803e+00
6.280861584988457480e-01,-4.713155889832734147e-01,1.079117910305473416e+01
-6.109549994598630906e-01,1.309415830697907790e+00,1.014258612902120760e+01
2.919442187998135818e-01,5.279925458794867410e-01,1.016313451811472568e+01
